,formula,ident,sg_num,pearson,gii,gii_softBV
449,ScOF,24112,14,mP12,0.047388501300000004,0.070585
450,MnCl2,33752,166,hR3,0.0475212038,0.014216999999999999
451,FeSO4,240947,62,oP24,0.0477062283,0.046529
452,Cs2TlCl5,300231,62,oP32,0.047733676100000004,0.034919
453,Li5CrCl8,67743,65,oC28,0.047763011200000004,0.057987
454,Ba(AuS)2,243883,141,tI20,0.0478301407,0.158349
455,Cs2AgCl3,30657,62,oP24,0.047835184,0.08445599999999999
456,TiZn2O4,109093,91,tP28,0.0479313551,0.053482999999999996
457,PtCl2,44512,58,oP6,0.0481524101,0.017102
458,YNbO4,20335,15,mC24,0.0482481951,0.110133
459,NaClO2,22,15,mC16,0.0482809868,0.018508999999999998
460,SmFeO3,82424,62,oP20,0.0483395729,0.048104
461,V6Cu11O26,201626,2,aP43,0.048471189500000005,0.054943
462,ScF3,194248,221,cP4,0.0486025503,0.018692
463,CeZrF7,39776,4,mP18,0.0486349377,0.048462
464,Gd(CuO2)2,83490,15,mC28,0.0486610741,0.0601
465,Cs(WO3)3,253809,193,hP26,0.0487019202,0.121665
466,RbTmO2,15162,166,hR4,0.0487357153,0.15762099999999998
467,TiS2,72042,227,cF48,0.0488446606,0.28149599999999997
468,Sr(AsO3)2,420297,193,hP18,0.0488631162,0.15032099999999998
469,MgS,28903,225,cF8,0.048923852500000004,0.008794999999999999
470,Li2Se2O7,428746,62,oP44,0.0489482729,0.06461599999999999
471,FePS3,657319,12,mC20,0.0490265068,0.173003
472,SrTcO3,236759,74,oI20,0.049032041500000005,
473,YCuS2,628960,19,oP16,0.0491417955,0.08386099999999999
474,Zn3Mo2O9,401828,11,mP28,0.0491720333,0.026201
475,NbTeCl9,410946,2,aP22,0.049405304000000004,0.052310999999999996
476,DyCuS2,627166,19,oP16,0.0495038318,0.105363
477,Na3PaF8,16153,139,tI24,0.0495446632,
478,Cs2Hg3S4,251664,72,oI36,0.0497457534,0.194515
479,NaCoF3,239318,63,oC20,0.049787618000000006,0.036707
480,MnCuO2,257459,12,mC8,0.0498160641,0.061324
481,Mn3TeO6,183618,148,hR20,0.049913791400000004,0.056329
482,YbCuS2,628968,19,oP16,0.049982933800000004,0.085435
483,Cu2SeO4,60652,198,cP56,0.0499856895,0.07317699999999999
484,Li6WN4,66096,137,tP22,0.050008113800000004,
485,Na2TbO3,64665,15,mC48,0.0500454275,0.046772
486,Na3AgS2,201800,72,oI24,0.050133545700000004,0.140874
487,KPrS2,192103,166,hR4,0.0502012036,0.150529
488,Fe4As2O11,100442,2,aP17,0.0503181345,0.070796
489,Mn(SbO3)2,202952,150,hP27,0.050351853200000005,0.056091999999999996
490,LiHF2,23883,166,hR4,0.050368797,0.062493999999999994
491,YF3,26595,62,oP16,0.050398039900000004,0.06085000000000001
492,Na3FeSe3,26445,14,mP28,0.0505999866,
493,KCeS2,621439,166,hR4,0.0506047258,0.081523
494,CuWO4,84558,2,aP12,0.0510135374,0.057371
495,Y2CdS4,620371,227,cF56,0.0511884442,0.060265
496,MgGeO3,201665,61,oP80,0.0512920959,0.080404
497,Na4As2O7,2887,15,mC52,0.0512999369,0.082746
498,K2Sn2S5,72378,15,mC36,0.051426766900000004,0.062792
499,YCuO2,35580,194,hP8,0.051462867700000005,0.108664
500,Rb2PdSe2,648724,71,oI10,0.0514976321,0.071895
501,Ca(ScS2)2,27181,62,oP28,0.0516678136,0.043384
502,Li2CoCl4,73228,65,oC14,0.0516696998,0.037766
503,Cd(GaSe2)2,30908,82,tI14,0.051703776900000005,0.042703
504,CuAgS,30233,63,oC12,0.051708904,0.017332
505,SrAl4O7,2817,15,mC48,0.0517100922,0.13368000000000002
506,TaCuO3,164934,161,hR10,0.051823189500000005,0.046773999999999996
507,Li2ZrF6,16793,162,hP9,0.0518502694,0.008941
508,Li4P2O7,130427,153,hP39,0.051952938500000004,0.087078
509,LiCuO,49755,119,tI24,0.0520800805,0.12650799999999998
510,Hg(AsO3)2,411231,162,hP9,0.0520995106,0.192639
511,RbCoCl3,35998,194,hP10,0.0521465605,0.025984
512,LiNb3O8,31930,14,mP48,0.0521751409,0.06555699999999999
513,Na3CrCl6,62035,163,hP20,0.0522382697,0.020316999999999998
514,NaWO3,403298,204,cI40,0.0522921204,0.081346
515,Cu2S,628818,225,cF12,0.052298391900000005,0.09382399999999999
516,CsCeSe2,8783,166,hR4,0.0523023008,0.33605
517,Li5AlO4,1037,59,oP20,0.0524128674,0.148647
518,CdSnO3,165167,62,oP20,0.052575361200000004,0.062376999999999995
519,CuSbSe2,238476,62,oP16,0.0525934211,0.17235299999999998
520,SmZrF7,74961,14,mP36,0.052686732,0.057116999999999994
521,SrHfSe3,759339,62,oP20,0.052711023,0.17468
522,Al2CdCl8,62037,7,mP22,0.052777248000000006,0.073917
523,YCuS2,92458,62,oP16,0.0529730255,0.051961999999999994
524,Li2GeO3,100403,36,oC24,0.0529739907,0.097006
525,Li3BO3,9105,14,mP28,0.053020882400000004,0.046588
526,CaPtF6,37443,148,hR8,0.0530590159,0.029838
527,AgCl,56538,225,cF8,0.0531284957,0.025966
528,ZnCl2,26152,137,tP6,0.0532136157,0.021152
529,Cr2Se3,42705,148,hR10,0.0532915169,0.038495
530,Sr(AsO3)2,420296,162,hP9,0.0533276903,0.157089
531,Ba(AlCl4)2,56735,13,mP22,0.0534078516,0.045378999999999996
532,ZnSiO3,1860,15,mC40,0.0534206396,0.048521999999999996
533,FeWO4,64733,13,mP12,0.0535290654,0.07019299999999999
534,YAsO4,432487,88,tI24,0.0536071633,0.160207
535,CsPdCl3,89568,72,oI40,0.0537277148,0.056920000000000005
536,CaMnF5,69632,15,mC28,0.0537676189,0.039097
537,KFeF4,60616,62,oP48,0.053856736,0.034355
538,LuCuS2,628310,156,hP4,0.053880942800000005,0.018074
539,V2WO6,28489,136,tP18,0.053954781800000004,0.055435
540,CdSO3,62642,148,hR30,0.053955732900000004,0.044939
541,Sc2Se3,651804,70,oF80,0.0540847922,
542,PdF2,16763,136,tP6,0.05412770200000001,0.008889
543,LiFeO2,43437,141,tI16,0.054200708800000004,0.07070599999999999
544,CdSiP2,22188,122,tI16,0.0543326976,0.253923
545,AgBF5,80645,85,tP14,0.0543487229,0.02347
546,SmCuO2,18105,166,hR4,0.0543617957,0.10531000000000001
547,CsPd2Cl5,411722,62,oP32,0.054424179,0.074407
548,Li4ZrF8,80398,62,oP52,0.054433686,0.06260299999999999
549,Cu3WO6,15001,205,cP80,0.054433867500000004,0.021863999999999998
550,K2PtSe2,40430,71,oI10,0.0544543654,0.088322
551,KCoF3,189368,221,cP5,0.0545269376,0.030196999999999998
552,LiGaS2,96914,33,oP16,0.0546490007,0.044471
553,CrF2,31827,14,mP6,0.0546620595,0.024558
554,Li2ZnCl4,402398,227,cF56,0.0546814489,0.034631999999999996
555,CdSe,199008,186,hP4,0.054710299500000004,0.23928000000000002
556,Mn2ZnO4,39196,141,tI28,0.0547202487,0.07314699999999999
557,Sc2SO2,2450,194,hP10,0.054778083400000004,0.143366
558,Sr(AlCl4)2,56743,61,oP88,0.054778763200000004,0.034529
559,MgV2O5,86102,63,oC32,0.054926815000000004,0.139726
560,CdWO4,87937,13,mP12,0.055049858300000004,0.071434
561,Li3Zr4F19,80399,2,aP52,0.0551256911,0.050327
562,HfO2,173966,137,tP6,0.0553039488,0.046228
563,LaZr2F11,424908,72,oI56,0.0553287957,0.051365999999999995
564,SrFeO2,418606,123,tP4,0.055370730900000005,0.235976
565,Mg3V2O8,21085,64,oC52,0.055377487700000005,0.042477999999999995
566,NaYbS2,645002,166,hR4,0.0556524341,0.065731
567,K2GdF5,60085,62,oP32,0.0557671946,0.069811
568,Ni(AsO3)2,80349,162,hP9,0.055848527200000005,0.20125099999999999
569,Na4SnS4,42035,114,tP18,0.0560934618,0.058570000000000004
570,NbO2,645142,136,tP6,0.056128710400000004,0.047747
571,Li2SnF6,136196,189,hP9,0.056132418600000004,0.045015
572,VClO,27011,59,oP6,0.0561807428,0.006183999999999999
573,EuFeO3,27277,62,oP20,0.0562219164,0.059659
574,MnCdF5,69633,15,mC28,0.0562514753,0.044155
575,PdPbO2,2277,74,oI16,0.0562744751,0.119832
576,LiCrSe2,252879,164,hP4,0.056369578600000005,0.18936899999999998
577,TiCl3,38236,148,hR8,0.0564273985,0.028107999999999998
578,CaTi2O4,16620,63,oC28,0.0564301565,0.045672
579,LuTaO4,153366,15,mC24,0.0564317821,0.062138
580,GaAgO2,193540,33,oP16,0.0564407797,0.059238
581,KTi2F7,174209,65,oC20,0.0565451919,0.059662
582,Fe2SiS4,332,62,oP28,0.0565537834,0.06415699999999999
583,KNb3O8,31994,63,oC48,0.0565907349,0.16537000000000002
584,RbCuO2,15096,63,oC16,0.056590791200000004,0.103555
585,Zn3(BO3)2,413603,15,mC88,0.0565988163,0.051294
586,NaAuF4,9905,140,tI24,0.0567537096,0.159717
587,ZrFeCl6,39666,163,hP16,0.0569401797,0.046501999999999995
588,FeF3,52166,167,hR8,0.057046615700000004,0.026982
589,Co2Mo3O8,248081,186,hP26,0.0572267756,0.07216399999999999
590,NbCl3O,412071,113,tP20,0.0573979575,0.14460199999999998
591,CsCu3S2,23326,164,hP6,0.0574088821,0.217945
592,FeCuSe2,656334,112,tP16,0.057411787000000006,
593,CrF3,59966,167,hR8,0.0577270432,0.037032999999999996
594,MgMoO4,20418,12,mC48,0.057729436,0.020234
595,LiMnF4,62655,14,mP12,0.057769164000000005,0.04553
596,CsAsSe2,65299,61,oP32,0.0578079238,0.138653
597,CsF,53832,225,cF8,0.057851037,0.192804
598,CdSeO3,75273,62,oP20,0.0579367296,0.050197
599,Yb2CdS4,246503,227,cF56,0.0579376178,0.030163
600,Cs2PtCl4,100155,63,oC28,0.058016237000000005,0.052410000000000005
601,CuAgF3,174407,2,aP20,0.058051879,0.041183
602,Rh2O3,108941,167,hR10,0.0580529553,0.034981
603,Li2MoF6,23173,94,tP18,0.0582265298,
604,Fe3PO7,98430,160,hR11,0.0582337353,0.06350599999999999
605,CaFeF5,412862,14,mP28,0.058383417300000004,0.044964
606,Y2Ge2O7,240989,96,tP44,0.0584020883,0.050657999999999995
607,NbBr3O,418089,113,tP20,0.058458691400000005,
608,Sc2S3,600040,70,oF80,0.058520062000000005,0.020151
609,Cu4O3,77675,141,tI28,0.0585205222,0.11798299999999999
610,Cu7S4,16011,62,oP44,0.058548526100000005,0.035209
611,UCr2O6,15133,162,hP9,0.0585491655,0.08211299999999999
612,LiGdCl4,38326,88,tI24,0.0585675722,0.018786
613,MnWO4,67906,13,mP12,0.058588060000000004,0.064126
614,CuGeO3,78475,51,oP10,0.0585990318,0.026395
615,Ca(AuO2)2,79801,88,tI28,0.0587488092,0.079667
616,Li2CuO2,67150,71,oI10,0.058845593800000005,0.143887
617,ZnCr2O4,50047,227,cF56,0.058851194100000004,0.065644
618,RuO2,647376,136,tP6,0.0589499131,0.186726
619,NaNbO3,247316,33,oP20,0.0590875529,0.08275099999999999
620,LiGaCl4,60849,14,mP24,0.0591166766,0.033613
621,PrNb3O9,62834,14,mP52,0.059158252300000005,0.060554
622,CdSO4,100317,31,oP12,0.0592090616,0.048526
623,Ta3N5,16253,63,oC32,0.059282296000000005,0.42095099999999996
624,Fe2O3,108905,206,cI80,0.059342481,0.039837
625,MoCl5,26500,12,mC72,0.0594207915,
626,LiCrO2,167479,166,hR4,0.059471320200000004,0.059149
627,Li2Si2O5,78562,37,oC36,0.059537316300000004,0.081896
628,Na2CrF4,67250,14,mP14,0.059719406200000005,0.043491999999999996
629,Zn3(PS4)2,95784,118,tP26,0.059816853,0.08179499999999999
630,Mg4Nb2O9,91748,165,hP30,0.0599484475,0.049767
631,NaGaO2,280925,61,oP64,0.059994205,0.059460000000000006
632,CaCuO2,86544,123,tP4,0.0600635116,0.109595
633,Al2NiCl8,417872,15,mC44,0.060176181,0.092315
634,Cs2PdCl4,95813,123,tP7,0.0602813907,0.068474
635,Fe2Mo3O8,27216,186,hP26,0.060292957700000004,0.07879699999999999
636,Ca2Ta2O7,27121,227,cF88,0.060438040400000004,0.12786
637,Na4IrO4,67826,87,tI18,0.0604415462,0.21772899999999998
638,Li2CrCl4,403035,12,mC14,0.0605343885,0.033915
639,DyTaO4,415435,13,mP12,0.0605462125,0.071473
640,Li3PO4,79427,62,oP32,0.060550380300000005,0.038222
641,MgVO3,284,36,oC20,0.0606534774,0.152897
642,NbInO4,100695,13,mP12,0.0607079177,0.021959
643,KMgCl3,27930,62,oP20,0.0607782298,0.034691
644,CdSO3,62641,14,mP40,0.060814480600000005,0.06275399999999999
645,Si(AgO)4,418314,86,tP18,0.060817645600000005,0.07088799999999999
646,CdCO3,156740,167,hR10,0.060898647900000005,0.07932
647,BeF2,9481,180,hP9,0.060960928500000004,0.003864
648,V2(CuO2)5,2557,14,mP68,0.0610480175,0.054965
649,Ag3BO3,26521,155,hR7,0.0610752129,0.022265999999999998
650,NaH2F3,433032,62,oP24,0.061176462200000004,0.01365
651,LiAlCl4,1040,14,mP24,0.0611968642,0.033788
652,SmZrF7,2874,4,mP18,0.0612287337,0.065102
653,CuSO4,259687,62,oP24,0.0612799126,0.072207
654,ZnSiO3,1861,61,oP80,0.0613488498,0.045114
655,FePO4,155065,63,oC24,0.0614471533,0.049545
656,Li4P2O7,39814,14,mP52,0.0614619879,0.092765
657,SrZnCl4,410191,88,tI24,0.0614897203,0.019656
658,Li4P2O7,59243,2,aP26,0.061558609400000006,0.095385
659,Li2MnF5,202394,15,mC32,0.0616670876,0.026316
660,CsSc3F10,5498,51,oP28,0.061671778100000005,0.042984999999999995
661,AuCl,6052,141,tI16,0.061725096300000004,
662,Cs2Pt3S4,26266,69,oF36,0.0617509486,0.284532
663,Hf2P2O9,416013,12,mC52,0.0618247176,0.072124
664,CaRuO3,165689,62,oP20,0.0618585773,0.10986000000000001
665,NaTiF4,389,60,oP24,0.0618899839,0.021602
666,TbVO4,88368,141,tI24,0.061957570000000003,0.022454
667,RuS2,68472,205,cP12,0.0620000999,
668,RbTh3F13,262187,26,oP34,0.0620300032,0.057250999999999996
669,Hg2GeO4,26340,70,oF56,0.0620434341,0.086222
670,MnF3,73113,15,mC48,0.062112029400000004,0.05636000000000001
671,CsCuO2,15097,63,oC16,0.0621467427,0.078868
672,Mg3TeO6,23611,148,hR20,0.0621642473,0.064762
673,FeAsO4,73978,14,mP24,0.0621924478,0.08065699999999999
674,MgGeO3,35534,15,mC40,0.0622418122,0.060182
675,CuSe2O5,603,15,mC32,0.0623532277,0.043331
676,Fe2WO6,6143,60,oP36,0.062462815500000005,0.050943999999999996
677,Li2SiO3,100402,36,oC24,0.0625018314,0.10741
678,LiIrF6,165207,148,hR8,0.0625772821,
679,CaSO4,86316,180,hP18,0.0625924633,0.049823
680,Li3B7O12,68475,2,aP44,0.06266341760000001,0.054603
681,Mg(CrS2)2,3056,227,cF56,0.0627111848,0.038426999999999996
682,FeCuO2,66546,194,hP8,0.0627140406,0.09168699999999999
683,Li2HfF6,251074,162,hP9,0.0627327453,0.058228999999999996
684,TmFeO3,189734,62,oP20,0.062736977,0.057316
685,Na3FeS3,8161,14,mP28,0.0628217066,
686,LuCuS2,172852,62,oP16,0.0628642217,0.036541
687,HfO2,638737,14,mP12,0.0628884082,0.063661
688,FeSO3,14190,148,hR30,0.0631011436,0.046556
689,TiS2,56496,12,mC6,0.06311901190000001,0.247584
690,Rb2Ni3Se4,646312,70,oF72,0.06313714940000001,0.32476299999999997
691,NaMnF4,71455,14,mP12,0.0631733072,0.024516
692,FeF2,9166,136,tP6,0.06322031930000001,0.013295
693,Li2WO4,14196,15,mC28,0.0632590519,0.028322999999999997
694,RbPdF3,73166,221,cP5,0.0633098463,0.056907
695,BaF2,64718,225,cF12,0.063322557,0.072502
696,CoAgO2,246157,194,hP8,0.0633550506,0.040274
697,La2Pd2O5,65031,84,tP18,0.0633608484,0.145083
698,MnSO3,26556,14,mP40,0.0634080809,0.056077999999999996
699,Co(AsO3)2,80350,162,hP9,0.0634290101,0.186947
700,Li2MoF6,74565,136,tP18,0.0634569468,
701,EuCuO2,18106,166,hR4,0.06352073650000001,0.066025
702,EuZrS3,430644,62,oP20,0.0635217498,0.097275
703,TmCuS2,172850,62,oP16,0.0636954419,0.069823
704,MgSO4,240893,62,oP24,0.0637454649,0.056008999999999996
705,RbPrS2,81396,166,hR4,0.0637830618,0.205702
706,Rb2UF6,14116,63,oC36,0.0638342982,
707,Ca2B2O5,190681,19,oP36,0.063864637,0.085496
708,TbRhO3,172358,62,oP20,0.0639116968,0.092941
709,PrCuO2,18103,166,hR4,0.0639188324,0.17551000000000003
710,Ca(YS2)2,80294,62,oP28,0.0640055421,0.054806999999999995
711,Ga2NiCl8,417870,15,mC44,0.06411194170000001,0.083715
712,CaCrF5,10286,15,mC28,0.0643989812,0.053547
713,MoCl3,26109,15,mC32,0.0644383553,0.061316999999999997
714,Li2O,54368,225,cF12,0.0644547636,0.162025
715,Sr(ClO3)2,61157,43,oF72,0.0644830175,0.061531999999999996
716,FePO4,412736,152,hP18,0.0645111956,0.024877
717,Zr2P2O9,416014,12,mC52,0.0645491977,0.06343399999999999
718,Na5P3O10,16564,15,mC72,0.0646329813,0.099214
719,ScCuO2,55689,166,hR4,0.0646664165,0.084881
720,Cs2Pd3S4,26250,12,mC18,0.0647284484,0.064941
721,LiTa3O8,1318,15,mC48,0.0647341221,0.053118
722,VAsO5,261321,14,mP28,0.064767714,0.22425699999999998
723,LiAuF6,165209,148,hR8,0.0647731156,
724,Zn3(BO3)2,155112,2,aP44,0.0648036124,0.06292099999999999
725,TmCrO3,251104,62,oP20,0.0648267363,0.113407
726,MgNb2O6,85008,60,oP36,0.0649110577,0.062597
727,V2Co3O8,2645,64,oC52,0.064953434,0.093535
728,CsFeCl3,300249,194,hP10,0.0650139098,0.029009
729,GdTiO3,8149,62,oP20,0.0650205987,0.080927
730,AlFeF5,78012,71,oI14,0.06507412380000001,0.05065000000000001
731,HgPS3,639130,2,aP10,0.0651095027,0.126551
732,ScVO4,27947,141,tI24,0.0652026373,0.065755
733,SmVO3,187200,62,oP20,0.06521381230000001,0.070889
734,BiRhO3,108996,62,oP20,0.0652375088,0.102908
735,Si(NiO2)2,64952,62,oP28,0.06524569570000001,0.070094
736,RhF3,16674,167,hR8,0.0652993853,0.14213599999999998
737,LiRhF6,95776,148,hR8,0.06532916650000001,
738,ReCl5,22139,14,mP48,0.0653337112,
739,SrCuF4,9927,140,tI24,0.0653360972,0.0038559999999999996
740,TlCrO3,238834,62,oP20,0.0653504174,0.166659
741,NaAlO2,31524,92,tP16,0.0653537257,0.119794
742,Mg2SiSe4,642818,62,oP28,0.0654726764,0.27568699999999996
743,Ag3BO3,32721,167,hR28,0.0656017696,0.056672999999999994
744,Li3NbO4,75264,217,cI64,0.0656223454,0.072457
745,Li2GeF6,69622,150,hP27,0.0656681269,0.017299
746,ScBO3,65010,167,hR10,0.0656730826,0.051022
747,Tb2(MoO4)3,200857,32,oP68,0.0657269424,0.041992
748,KScO2,34958,166,hR4,0.0658202108,0.089974
749,AlWO4,4164,12,mC24,0.065843815,0.074086
750,KFeF4,65882,31,oP48,0.06589476970000001,0.022955999999999997
751,Cd(RhO2)2,262941,227,cF56,0.0659107058,0.099287
752,CrBO3,43311,167,hR10,0.0661212307,0.028140000000000002
753,Ta2Mn4O9,50943,165,hP30,0.0661486399,0.10799399999999999
754,NaAlO2,79404,33,oP16,0.06615865500000001,0.12723299999999998
755,ZrF4,195942,14,mP20,0.0663722197,0.046680000000000006
756,Cu2O,261853,224,cP6,0.066415613,0.074586
757,Mg2SiO4,64744,62,oP28,0.066450177,0.05688000000000001
758,TiS2,603788,164,hP3,0.0664527634,0.35079499999999997
759,NbCuO3,201899,12,mC40,0.0664959745,0.12011899999999999
760,ThZr2F12,81676,12,mC60,0.0665162002,0.069469
761,TmAgS2,423922,109,tI16,0.06667724700000001,0.09586000000000001
762,Zn2SiO4,9147,122,tI28,0.0667547846,0.053942
763,Sr(LuSe2)2,642601,62,oP28,0.0668245021,
764,LaCoO3,28921,221,cP5,0.0668877809,0.026060999999999997
765,NaYS2,644997,166,hR4,0.0669649434,0.07144
766,GePdS3,408505,12,mC20,0.06697403440000001,0.047089
767,Hg(BiS2)2,14189,12,mC28,0.06700319760000001,0.12873
768,CrAsO4,62132,62,oP24,0.0670149617,0.058942999999999995
769,K2PS3,426905,14,mP48,0.06711812140000001,0.056096999999999994
770,Li4GeS4,290831,62,oP36,0.067124665,0.040288
771,NaSbCl6,36517,84,tP16,0.0671255875,0.028612
772,Li5SbO5,203030,12,mC22,0.06714631780000001,0.081562
773,K2PbO3,62138,62,oP24,0.06716931620000001,0.180389
774,Co(BO2)2,422063,15,mC28,0.0672544784,0.091721
775,Mg3(BO3)2,38016,58,oP22,0.0672776521,0.047305
776,Fe2SiO4,10412,62,oP28,0.0673590984,0.052929
777,Na6Ge2Se7,57089,15,mC60,0.067367572,0.075889
778,Rb2TeCl6,9315,225,cF36,0.06739464540000001,0.032343
779,Mg2P2O7,15326,14,mP44,0.0674814249,0.106734
780,K2CoCl4,661,14,mP28,0.0674869439,0.053702
781,LiPO3,51630,13,mP100,0.0675752847,0.115879
782,CaCuF4,9928,140,tI24,0.0676581698,0.065227
783,LuRhO3,188152,62,oP20,0.0676655094,0.08781699999999999
784,YMn2O5,159271,55,oP32,0.0677425451,0.10351099999999999
785,Mn2CuO4,201399,227,cF56,0.0677987984,0.059738
786,NaSn2F5,14136,133,tP64,0.0678503137,0.032650000000000005
787,DyAgSe2,605083,19,oP16,0.067905664,
788,RbScO2,31959,166,hR4,0.06792979860000001,0.14958000000000002
789,KTh2F9,264372,62,oP48,0.06794842520000001,0.036209
790,Na4UO5,194120,87,tI20,0.0679597463,0.07359299999999999
791,NaFeF3,251575,63,oC20,0.0679632706,0.036492
792,K2CuF4,15765,142,tI56,0.0681289451,0.081026
793,Fe2Se2O7,83344,56,oP88,0.068177178,0.057511
794,Mn(AsO3)2,80351,162,hP9,0.0683181085,0.195626
795,Mn(RhO2)2,109300,227,cF56,0.0683395806,0.112231
796,Co2B2O5,96562,2,aP18,0.0684491985,0.070687
797,CsGaS2,41888,15,mC16,0.0684500056,0.087112
798,CaGeO3,194907,62,oP20,0.0684515072,0.21192799999999998
799,V2AsO6,424069,19,oP36,0.0685526431,0.052327
800,Na2BeF4,12101,62,oP28,0.0685924948,0.035502
801,LiTiO2,164158,141,tI16,0.0687137342,0.096373
802,Na2PdF4,71101,14,mP14,0.0688220351,0.023740999999999998
803,HoAgSe2,605364,19,oP16,0.0688484235,
804,Mn2SnS4,78760,65,oC14,0.06889917620000001,0.078899
805,Ag2HgO2,280333,96,tP20,0.0689660907,0.172029
806,Ag2W2O7,31028,2,aP22,0.0689686861,0.097983
807,Fe3(PO4)2,56293,14,mP26,0.0689928362,0.043857
808,K2GeSe3,300233,2,aP12,0.06901740370000001,0.116852
809,Li2ZrN2,78790,164,hP5,0.069026628,0.174682
810,Li2ZnCl4,402399,62,oP28,0.0690368351,0.035694
811,KSbF4,431489,31,oP24,0.0691958294,0.049394999999999994
812,Ga2CuCl8,201414,14,mP22,0.0692680242,0.09256199999999999
813,FeBO3,34474,167,hR10,0.069326521,0.017995999999999998
814,Ti2MnO4,22383,227,cF56,0.0693392754,0.078474
815,ZnSO4,71018,62,oP24,0.06938103450000001,0.066715
816,HoMn2O5,169737,55,oP32,0.0695305967,0.06849000000000001
817,CdCl2,86440,166,hR3,0.0695893863,0.032487
818,InAgO2,202429,166,hR4,0.06960694320000001,0.114881
819,Na3MoCl6,183024,163,hP20,0.0696172801,0.025573
820,Na3MnF6,66315,14,mP20,0.0696281783,0.043075999999999996
821,ScTlS2,418474,194,hP8,0.0697578534,0.06995799999999999
822,Zn(InSe2)2,25647,82,tI14,0.0697993789,0.049385
823,CsYb3F10,36212,51,oP28,0.0698629095,0.054637
824,Na2Si2O5,88662,14,mP36,0.0699297373,0.112427
825,TiTe3O8,9076,206,cI96,0.0699515514,0.129512
826,TmVO3,185839,62,oP20,0.0700119347,0.062429
827,Fe3BO6,1910,62,oP40,0.0700965119,0.053065
828,NaSbO3,78416,148,hR10,0.0701137647,0.08907000000000001
829,Ag2PbO2,24037,15,mC20,0.07014399040000001,0.037051
830,Li2ZrF6,409667,14,mP36,0.0701622881,0.028076
831,DyVO4,81704,141,tI24,0.0701832423,0.07246799999999999
832,Li2Si2O5,67110,60,oP36,0.07020144390000001,0.10961699999999999
833,CuMoO4,39439,2,aP12,0.0702099109,0.104062
834,NaAuCl4,63135,14,mP96,0.070240392,0.032319
835,CoSe2O5,49916,60,oP32,0.0702626433,0.044694
836,CrNiO4,23493,63,oC24,0.0702655168,0.179425
837,Rb2WO4,183200,12,mC28,0.0703120747,0.218723
838,AlVO4,55870,2,aP36,0.0703341728,0.093876
839,YCrO3,254432,62,oP20,0.0703605747,0.111582
840,Na2ZrF6,9877,14,mP36,0.0703795246,0.040608
841,V2Cu2O7,171028,2,aP22,0.0703944759,0.08404299999999999
842,K2NpO4,7551,139,tI14,0.0704380869,0.090622
843,Zn3(PO4)2,24192,14,mP52,0.0704827542,0.049495
844,Nd2WO6,20105,15,mC72,0.0705164981,0.067046
845,RePO5,420988,15,mC56,0.070552054,0.071833
846,MgCl2,17063,164,hP3,0.0706720124,0.042279
847,Fe2PO5,32641,62,oP32,0.0707756531,0.099927
848,Er2MoO6,99572,15,mC72,0.0708306881,0.077152
849,FeGeO3,190071,15,mC40,0.0709490794,0.068011
850,CaPd3O4,186819,223,cP16,0.0709867916,0.047764999999999995
851,NbBiO4,74338,52,oP24,0.0709883458,0.152163
852,TlHgCl3,195818,62,oP20,0.0710012307,0.048796
853,Be3N2,412667,206,cI80,0.0710102533,0.680523
854,Cu2PbO2,400657,15,mC20,0.0711112775,0.063639
855,V3P4O15,64634,62,oP88,0.07114176130000001,0.102293
856,Cd(AsO3)2,280576,162,hP9,0.07115827,0.199282
857,Na2PdSe2,644936,36,oC20,0.0711885448,0.024107
858,LiTiO2,48128,227,cF64,0.0711914114,0.035937
859,LuVO4,160958,141,tI24,0.0712065457,0.072783
860,Na3FeF6,20157,4,mP20,0.0712391373,0.045599
861,Cu3Mo2O9,190444,2,aP28,0.07124463340000001,0.06990299999999999
862,MnSi2O5,85554,15,mC32,0.07124783330000001,0.08026699999999999
